Bandleader,Orchestra,Date,Title,AltTitle,Genre,Singer,Label,Master,Matrix,Disc,Composer,Author,Arranger,Grouping,Pianist,Bassist,Bandoneons,Strings,Lineup,Img_Type,Img_Folder,Img_Side,Img_Album
Pedro Laurenz,Pedro Laurenz,1943-11-16,Yo Quiero Cantar un Tango,,Tango,Alberto Podestá,Odeón,78rpm,13368,7633-A,"Miguel Nijensohn, José Nieso",José Suñé,Héctor Grané,43-47 Odeón,Héctor Grané,Alberto Celenza,"Pedro Laurenz, Armando Brunini, Ángel Domínguez, Rolando Gavioli","Mauricio Misé, Milo Dojman, Francisco Oréfice, Samy Friedenthal","Piano, Bass, 4 Bandoneons, 4 Violins",,,,
Pedro Laurenz,Pedro Laurenz,1943-11-16,Yo Soy de San Telmo,,Milonga,Alberto Podestá,Odeón,78rpm,13369,7633-B,Arturo Gallucci,Victorino Velázquez,Héctor Grané,43-47 Odeón,Héctor Grané,Alberto Celenza,"Pedro Laurenz, Armando Brunini, Ángel Domínguez, Rolando Gavioli","Mauricio Misé, Milo Dojman, Francisco Oréfice, Samy Friedenthal","Piano, Bass, 4 Bandoneons, 4 Violins",,,,
Pedro Laurenz,Pedro Laurenz,1943-12-09,Maldonado,,Milonga,Alberto Podestá,Odeón,78rpm,13436,7634-A,Alberto Mastra,Alberto Mastra,Héctor Grané,43-47 Odeón,Héctor Grané,Alberto Celenza,"Pedro Laurenz, Armando Brunini, Ángel Domínguez, Rolando Gavioli","Mauricio Misé, Milo Dojman, Francisco Oréfice, Samy Friedenthal","Piano, Bass, 4 Bandoneons, 4 Violins",,,,
Pedro Laurenz,Pedro Laurenz,1943-12-09,Todo,,Tango,Alberto Podestá,Odeón,78rpm,13435,7634-B,Hugo Gutiérrez,Homero Expósito,Héctor Grané,43-47 Odeón,Héctor Grané,Alberto Celenza,"Pedro Laurenz, Armando Brunini, Ángel Domínguez, Rolando Gavioli","Mauricio Misé, Milo Dojman, Francisco Oréfice, Samy Friedenthal","Piano, Bass, 4 Bandoneons, 4 Violins",,,,
Pedro Laurenz,Pedro Laurenz,1944-01-14,Milonga de Mis Amores,,Milonga,Instrumental,Odeón,78rpm,13523,7635-A,Pedro Laurenz,José Contursi,Héctor Grané,43-47 Odeón,Héctor Grané,Alberto Celenza,"Pedro Laurenz, Armando Brunini, Ángel Domínguez, Benito Calvá","Mauricio Misé, Milo Dojman, Francisco Oréfice, Samy Friedenthal","Piano, Bass, 4 Bandoneons, 4 Violins",,,,
Pedro Laurenz,Pedro Laurenz,1944-01-14,Como el Hornero,,Tango,Alberto Podestá,Odeón,78rpm,13516,7635-B,Manuel Sucher,José Rótulo,Héctor Grané,43-47 Odeón,Héctor Grané,Alberto Celenza,"Pedro Laurenz, Armando Brunini, Ángel Domínguez, Benito Calvá","Mauricio Misé, Milo Dojman, Francisco Oréfice, Samy Friedenthal","Piano, Bass, 4 Bandoneons, 4 Violins",,,,
Pedro Laurenz,Pedro Laurenz,1944-03-01,El Criollito Oriental,,Milonga,Alberto Podestá,Odeón,78rpm,13610,7636-A,Alberto Mastra,Alberto Mastra,Héctor Grané,43-47 Odeón,Héctor Grané,Alberto Celenza,"Pedro Laurenz, Armando Brunini, Ángel Domínguez, Benito Calvá","Mauricio Misé, Milo Dojman, Francisco Oréfice, Samy Friedenthal","Piano, Bass, 4 Bandoneons, 4 Violins",,,,
Pedro Laurenz,Pedro Laurenz,1944-03-01,Muchachos Mi Último Tango,,Tango,Alberto Podestá,Odeón,78rpm,13611,7636-B,Ernesto Rossi,Ricardo Thompson,Héctor Grané,43-47 Odeón,Héctor Grané,Alberto Celenza,"Pedro Laurenz, Armando Brunini, Ángel Domínguez, Benito Calvá","Mauricio Misé, Milo Dojman, Francisco Oréfice, Samy Friedenthal","Piano, Bass, 4 Bandoneons, 4 Violins",,,,
Pedro Laurenz,Pedro Laurenz,1944-04-26,Más Solo Que Nunca,,Tango,Carlos Bermúdez,Odeón,78rpm,13722,7637-A,Francisco Leone,Enrique Dizeo,Héctor Grané,43-47 Odeón,Héctor Grané,Alberto Celenza,"Pedro Laurenz, Armando Brunini, Ángel Domínguez, Benito Calvá","Mauricio Misé, Milo Dojman, Francisco Oréfice, Samy Friedenthal","Piano, Bass, 4 Bandoneons, 4 Violins",,,,
Pedro Laurenz,Pedro Laurenz,1944-04-26,Llueve Otra Vez,,Tango,Carlos Bermúdez,Odeón,78rpm,13721,7637-B,Juan Guichandut,Oscar Rubens,Héctor Grané,43-47 Odeón,Héctor Grané,Alberto Celenza,"Pedro Laurenz, Armando Brunini, Ángel Domínguez, Benito Calvá","Mauricio Misé, Milo Dojman, Francisco Oréfice, Samy Friedenthal","Piano, Bass, 4 Bandoneons, 4 Violins",,,,
