Bandleader,Orchestra,Date,Title,AltTitle,Genre,Singer,Label,Master,Matrix,Disc,Composer,Author,Arranger,Grouping,Pianist,Bassist,Bandoneons,Strings,Lineup
Orquesta Típica Victor,Orquesta Típica Victor,1927-11-25,El Alma del Tango,,Tango,Instrumental,Víctor,78rpm,BAVE 1518-2,79953-A,"Luis Viapiana, Juan Martínez",Víctor Petit,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,1927-11-25,En la Cárcel,,Tango,Instrumental,Víctor,78rpm,BAVE 1519-2,79953-B,Lorenzo Olivari,,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,1927-11-25,Patoteros,,Tango,Instrumental,Víctor,78rpm,BAVE 1521-1,79954-A,Adolfo Mondino,"Víctor Soliño, Roberto Fontaina",,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,1927-11-25,Pobre Zonzo,,Tango,Instrumental,Víctor,78rpm,BAVE 1520-2,79954-B,Domingo Pelle,,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,1927-11-30,Pobre Hombre,,Tango,Instrumental,Víctor,78rpm,BAVE 1525-2,79956-B,Genaro Gatto,,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,1927-11-30,Allá en el Nido,,Tango,Instrumental,Víctor,78rpm,BAVE 1527-2,79957-B,Pedro Aicardi,,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,1927-11-30,El 999,,Tango,Instrumental,Víctor,78rpm,BAVE 1526-2,79957-A,Mario Frers,,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,1927-11-30,En un Rincón de Floresta,,Tango,Instrumental,Víctor,78rpm,BAVE 1524-2,79956-A,Mario Licarse,,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,1927-12-06,Ensueño,,Vals,Instrumental,Víctor,78rpm,BAVE 1584-2,79966-A,Antonio Sureda,Homero Manzi,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,1927-12-06,Mala Yerba,,Tango,Instrumental,Víctor,78rpm,BAVE 1583-2,79965-B,Vicente Gorrese,,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,1927-12-06,Pancho Talero,,Tango,Instrumental,Víctor,78rpm,BAVE 1582-2,79965-A,"Salvador Granata, Orlando Romanelli",,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,1927-12-12,Amor Ciego,,Tango,Instrumental,Víctor,78rpm,BAVE 1603-2,79975-B,Juan Baüer,,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,1927-12-12,Historia Maleva,,Tango,Instrumental,Víctor,78rpm,BAVE 1602-2,79975-A,Eduardo Pereyra,,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,1927-12-19,Estampa Rea,,Tango,Instrumental,Víctor,78rpm,BAVE 1612-2,79980-B,Eduardo De Labar,Alfredo Navarrine,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,1927-12-19,Rosa Marchita,,Tango,Instrumental,Víctor,78rpm,BAVE 1613-2,79980-A,Antonio Labrocca,,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,1928-04-09,Esta Noche Me Emborracho,,Tango,Instrumental,Víctor,78rpm,44036-2,80828-A,Enrique Discépolo,Enrique Discépolo,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,1928-04-09,Garabato,,Tango,Instrumental,Víctor,78rpm,44041-2,80830-B,José Cresta,Rebaque Thuillier,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,1928-04-09,Haceme Caso a Mí,,Tango,Instrumental,Víctor,78rpm,44040-2,80830-A,Gerardo Matos Rodríguez,Mariano De La Torre,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,1928-04-09,Niño Bien,,Tango,Instrumental,Víctor,78rpm,44038-2,80829-A,Juan Collazo,"Roberto Fontaina, Víctor Soliño",,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,1928-04-09,Olvidaste,,Tango,Instrumental,Víctor,78rpm,44039-2,80829-B,Bernardo Germino,,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,1928-04-09,Te Felicito,,Tango,Instrumental,Víctor,78rpm,44037-1,80828-B,Arturo Sica,,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,1928-05-04,Don Tancredo,,Tango,Instrumental,Víctor,78rpm,44069-2,80844-B,Enrique Olivera,,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,1928-05-04,La Muchacha del Circo,,Tango,Instrumental,Víctor,78rpm,44068-2,80844-A,Gerardo Matos Rodríguez,Manuel Romero,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,1928-06-12,Olvídame,Olvídame,Tango,Instrumental,Víctor,78rpm,44097-2,80858-B,Benigno Ochoa,,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,1928-06-12,Te Vas Te Vas de Mi Lado,,Tango,Instrumental,Víctor,78rpm,44096-2,80858-A,Andrés Domenech,,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,1928-06-15,Chorra,,Tango,Instrumental,Víctor,78rpm,44163-2,80891-B,Enrique Discépolo,Enrique Discépolo,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,1928-06-15,Mi Papito,,Tango,Instrumental,Víctor,78rpm,44162-2,80891-A,David Martin,"Roberto Fontaina, Víctor Soliño",,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,1928-06-20,Alas Caídas,Broche de Oro,Tango,Instrumental,Víctor,78rpm,44169-2,80894-B,Orlando Urruspuru,Francisco Brancatti,,26-28 Instrumentals,,,,,
