Bandleader,Orchestra,Date,Title,AltTitle,Genre,Singer,Label,Master,Matrix,Disc,Composer,Author,Arranger,Grouping,Pianist,Bassist,Bandoneons,Strings,Lineup
Juan D'Arienzo,Orquesta Típica Juan D'Arienzo,7/2/1935,Desde el Alma,,Vals,Instrumental,Víctor,78rpm,BAVE-86874,Victor 37785-A,Rosita Melo,"Víctor Vélez, Homero Manzi",,35 Fasoli,Lidio Fasoli,Rodolfo Duclós,"Domingo Moro, Juan José Visciglio, Faustino Toboada","Alfredo Mazzeo, Domingo Mancuso, Francisco Mancini","Piano, Bass, 3 Bandoneons, 3 Violins"
Juan D'Arienzo,Orquesta Típica Juan D'Arienzo,7/2/1935,Hotel Victoria,,Tango,Instrumental,Víctor,78rpm,BAVE-86875,Victor 37785-B,Feliciano Latasa,Carlos Pesce,,35 Fasoli,Lidio Fasoli,Rodolfo Duclós,"Domingo Moro, Juan José Visciglio, Faustino Toboada","Alfredo Mazzeo, Domingo Mancuso, Francisco Mancini","Piano, Bass, 3 Bandoneons, 3 Violins"
Juan D'Arienzo,Orquesta Típica Juan D'Arienzo,8/12/1935,Penas de Amor,,Vals,Instrumental,Víctor,78rpm,BAVE-86930,Victor 37812-A,Augusto Berto,Jesús Blanco,,35 Fasoli,Lidio Fasoli,Rodolfo Duclós,"Domingo Moro, Juan José Visciglio, Faustino Toboada","Alfredo Mazzeo, Domingo Mancuso, Francisco Mancini","Piano, Bass, 3 Bandoneons, 3 Violins"
Juan D'Arienzo,Orquesta Típica Juan D'Arienzo,8/12/1935,Tinta Verde,,Tango,Instrumental,Víctor,78rpm,BAVE-86931,Victor 37812-B,Agustín Bardi,,,35 Fasoli,Lidio Fasoli,Rodolfo Duclós,"Domingo Moro, Juan José Visciglio, Faustino Toboada","Alfredo Mazzeo, Domingo Mancuso, Francisco Mancini","Piano, Bass, 3 Bandoneons, 3 Violins"
Juan D'Arienzo,Orquesta Típica Juan D'Arienzo,10/3/1935,Francia,,Vals,Instrumental,Víctor,78rpm,BAVE-86949,Victor 37825-B,Octavio Barbero,Carlos Pesce,,35 Fasoli,Lidio Fasoli,Rodolfo Duclós,"Domingo Moro, Juan José Visciglio, Faustino Toboada","Alfredo Mazzeo, Domingo Mancuso, Francisco Mancini","Piano, Bass, 3 Bandoneons, 3 Violins"
Juan D'Arienzo,Orquesta Típica Juan D'Arienzo,10/3/1935,Re Fa Si,,Tango,Instrumental,Víctor,78rpm,BAVE-86948,Victor 37825-A,Enrique Delfino,,,35 Fasoli,Lidio Fasoli,Rodolfo Duclós,"Domingo Moro, Juan José Visciglio, Faustino Toboada","Alfredo Mazzeo, Domingo Mancuso, Francisco Mancini","Piano, Bass, 3 Bandoneons, 3 Violins"
Juan D'Arienzo,Orquesta Típica Juan D'Arienzo,11/18/1935,De Pura Cepa,,Milonga,Instrumental,Víctor,78rpm,BAVE-93022,Victor 37844-B,"José Ceglie, Antonio Molina",Osvaldo Cordero,,35 Fasoli,Lidio Fasoli,Rodolfo Duclós,"Domingo Moro, Juan José Visciglio, Faustino Toboada, Ciriaco Ortiz, Aníbal Troilo","Alfredo Mazzeo, Domingo Mancuso, Francisco Mancini, Hugo Baralis","Piano, Bass, 5 Bandoneons, 4 Violins"
Juan D'Arienzo,Orquesta Típica Juan D'Arienzo,11/18/1935,Sábado Inglés,,Tango,Instrumental,Víctor,78rpm,BAVE-93023,Victor 37844-A,Juan Maglio,Eugenio Cárdenas,,35 Fasoli,Lidio Fasoli,Rodolfo Duclós,"Domingo Moro, Juan José Visciglio, Faustino Toboada, Ciriaco Ortiz, Aníbal Troilo","Alfredo Mazzeo, Domingo Mancuso, Francisco Mancini, Hugo Baralis","Piano, Bass, 5 Bandoneons, 4 Violins"
Juan D'Arienzo,Orquesta Típica Juan D'Arienzo,12/12/1935,Joaquina,,Tango,Instrumental,Víctor,78rpm,BAVE-93040,Victor 37849-A,Juan Bergamino,,,35 Fasoli,Lidio Fasoli,Rodolfo Duclós,"Domingo Moro, Juan José Visciglio, Faustino Toboada","Alfredo Mazzeo, Domingo Mancuso, Francisco Mancini","Piano, Bass, 3 Bandoneons, 3 Violins"
Juan D'Arienzo,Orquesta Típica Juan D'Arienzo,12/12/1935,Pabellón De Las Rosas,,Vals,Instrumental,Víctor,78rpm,BAVE-93041,Victor 37849-B,José Felipetti,"Antonio Catania, Ángela Felipetti",,35 Fasoli,Lidio Fasoli,Rodolfo Duclós,"Domingo Moro, Juan José Visciglio, Faustino Toboada","Alfredo Mazzeo, Domingo Mancuso, Francisco Mancini","Piano, Bass, 3 Bandoneons, 3 Violins"
