Bandleader,Orchestra,Date,Title,AltTitle,Genre,Singer,Label,Master,Matrix,Disc,Composer,Author,Arranger,Grouping,Pianist,Bassist,Bandoneons,Strings,Lineup,Img_Type,Img_Folder,Img_Side,Img_Album
Orquesta Típica Brunswick,Orquesta Típica Brunswick,1931-04-14,Mi Zorzal,,Tango,Carlos Viván,Brunswick,78rpm,1771,1829-A,A. Zens,F. Lavallen,,,Juan Polito,Francisco De Lorenzo,"Fernando Martín, Ángel Martín, Armando Blasco, Félix Verdi","Salvador Polito, N. Salvador, Eugenio Nobile","Piano, Bass, 4 Bandoneons, 3 Violins",,,,
Orquesta Típica Brunswick,Orquesta Típica Brunswick,1931-04-20,¡Aura el Gringo!,,Ranchera,Carlos Viván,Brunswick,78rpm,1783,1829-B,Héctor E. Hintze,A. Beccacece,,,Juan Polito,Francisco De Lorenzo,"Fernando Martín, Ángel Martín, Armando Blasco, Félix Verdi","Salvador Polito, N. Salvador, Eugenio Nobile","Piano, Bass, 4 Bandoneons, 3 Violins",,,,
Orquesta Típica Brunswick,Orquesta Típica Brunswick,1931-04-20,Mary,,Vals,Carlos Viván,Brunswick,78rpm,1788,1828-B,M. C. Viegas,Alberto San Miguel,,,Juan Polito,Francisco De Lorenzo,"Fernando Martín, Ángel Martín, Armando Blasco, Félix Verdi","Salvador Polito, N. Salvador, Eugenio Nobile","Piano, Bass, 4 Bandoneons, 3 Violins",,,,
Orquesta Típica Brunswick,Orquesta Típica Brunswick,1931-04-20,"Dejame Entrar, Hermano",,Tango,Carlos Viván,Brunswick,78rpm,1790,1828-A,Francisco Tróppoli,M. Cuello,,,Juan Polito,Francisco De Lorenzo,"Fernando Martín, Ángel Martín, Armando Blasco, Félix Verdi","Salvador Polito, N. Salvador, Eugenio Nobile","Piano, Bass, 4 Bandoneons, 3 Violins",,,,
Orquesta Típica Brunswick,Orquesta Típica Brunswick,1931-05-06,Se Finí,,Tango,Instrumental,Brunswick,78rpm,1830,1831-A,Eugenio Nóbile,Nicolás Trimani,,,Juan Polito,Francisco De Lorenzo,"Fernando Martín, Ángel Martín, Armando Blasco, Félix Verdi","Salvador Polito, N. Salvador, Eugenio Nobile","Piano, Bass, 4 Bandoneons, 3 Violins",,,,
Orquesta Típica Brunswick,Orquesta Típica Brunswick,1931-05-06,Lamento de un Corazón,,Vals,Instrumental,Brunswick,78rpm,1832,1830-B,Antonio Adelino Cipolla,,,,Juan Polito,Francisco De Lorenzo,"Fernando Martín, Ángel Martín, Armando Blasco, Félix Verdi","Salvador Polito, N. Salvador, Eugenio Nobile","Piano, Bass, 4 Bandoneons, 3 Violins",,,,
Orquesta Típica Brunswick,Orquesta Típica Brunswick,1931-06-12,Abrojo,,Tango,Carlos Viván,Brunswick,78rpm,1908,1832-A,Miguel Caló,Luis Rubistein,,,Juan Polito,Francisco De Lorenzo,"Fernando Martín, Ángel Martín, Armando Blasco, Félix Verdi","Salvador Polito, N. Salvador, Eugenio Nobile","Piano, Bass, 4 Bandoneons, 3 Violins",,,,
Orquesta Típica Brunswick,Orquesta Típica Brunswick,1931-07-14,La Taba,,Ranchera,Teófilo Ibáñez,Brunswick,78rpm,1950,1832-B,Eugenio Nóbile,Antonio Polito,,,Juan Polito,Francisco De Lorenzo,"Fernando Martín, Ángel Martín, Armando Blasco, Félix Verdi","Salvador Polito, N. Salvador, Eugenio Nobile","Piano, Bass, 4 Bandoneons, 3 Violins",,,,
Orquesta Típica Brunswick,Orquesta Típica Brunswick,1931-07-14,Flores... Divinas Flores,,Pasodoble,Teófilo Ibáñez,Brunswick,78rpm,1952,1831-B,Remo Bernasconi,Andrés Gonzalez Pulido,,,Juan Polito,Francisco De Lorenzo,"Fernando Martín, Ángel Martín, Armando Blasco, Félix Verdi","Salvador Polito, N. Salvador, Eugenio Nobile","Piano, Bass, 4 Bandoneons, 3 Violins",,,,
Orquesta Típica Brunswick,Orquesta Típica Brunswick,1931-08-27,Vos Tenés que Entrar,,Tango,Teófilo Ibáñez,Brunswick,78rpm,2052,1835-A,Rodolfo Sciammarella,José Tabanillo,,,Juan Polito,Francisco De Lorenzo,"Fernando Martín, Ángel Martín, Armando Blasco, Félix Verdi","Salvador Polito, N. Salvador, Eugenio Nobile","Piano, Bass, 4 Bandoneons, 3 Violins",,,,
