Bandleader,Orchestra,Date,Title,AltTitle,Genre,Singer,Label,Master,Matrix,Disc,Composer,Author,Arranger,Grouping,Pianist,Bassist,Bandoneons,Strings,Lineup
Juan Maglio,Orquesta Juan Maglio,1927-03-17,La Marquesita,,Tango,Instrumental,Odeón,,,,R. Barbagallo,,,26-28 Pre Viván,José Tinelli,Alfredo Corletto,"Juan Maglio, Federico Scorticati, Gabriel Clausi, Ernesto Di Cicco","Benjamin Holgado Barrios, Marcos Larrosa, Mario Brugni","Piano, Bass, 4 Bandoneons, 3 Violins"
Juan Maglio,Orquesta Juan Maglio,1927-03-17,Responso Malevo,,Tango,Instrumental,Odeón,,,,Cátulo Castillo,,,26-28 Pre Viván,José Tinelli,Alfredo Corletto,"Juan Maglio, Federico Scorticati, Gabriel Clausi, Ernesto Di Cicco","Benjamin Holgado Barrios, Marcos Larrosa, Mario Brugni","Piano, Bass, 4 Bandoneons, 3 Violins"
Juan Maglio,Orquesta Juan Maglio,1927-04-16,Tanita de la Proa,,Tango,Instrumental,Odeón,,,,Salvador Merico,Vicente Cuitiño,,26-28 Pre Viván,José Tinelli,Alfredo Corletto,"Juan Maglio, Federico Scorticati, Gabriel Clausi, Ernesto Di Cicco","Benjamin Holgado Barrios, Marcos Larrosa, Mario Brugni","Piano, Bass, 4 Bandoneons, 3 Violins"
Juan Maglio,Orquesta Juan Maglio,1927-04-19,Poker de Ases,,Tango,Instrumental,Odeón,,,,Emilio Brameri,,,26-28 Pre Viván,José Tinelli,Alfredo Corletto,"Juan Maglio, Federico Scorticati, Gabriel Clausi, Ernesto Di Cicco","Benjamin Holgado Barrios, Marcos Larrosa, Mario Brugni","Piano, Bass, 4 Bandoneons, 3 Violins"
Juan Maglio,Orquesta Juan Maglio,1927-04-19,Una Noche de Garufa,,Tango,Instrumental,Odeón,,,,Eduardo Arolas,Gabriel Clausi,,26-28 Pre Viván,José Tinelli,Alfredo Corletto,"Juan Maglio, Federico Scorticati, Gabriel Clausi, Ernesto Di Cicco","Benjamin Holgado Barrios, Marcos Larrosa, Mario Brugni","Piano, Bass, 4 Bandoneons, 3 Violins"
Juan Maglio,Orquesta Juan Maglio,1927-04-25,Cabeza Loca,,Tango,Instrumental,Odeón,,,,Francisco Demarco,Santiago Sañudo,,26-28 Pre Viván,José Tinelli,Alfredo Corletto,"Juan Maglio, Federico Scorticati, Gabriel Clausi, Ernesto Di Cicco","Benjamin Holgado Barrios, Marcos Larrosa, Mario Brugni","Piano, Bass, 4 Bandoneons, 3 Violins"
Juan Maglio,Orquesta Juan Maglio,1927-04-25,Gabino,,Tango,Instrumental,Odeón,,,,Antonio De Bassi,Manuel Romero,,26-28 Pre Viván,José Tinelli,Alfredo Corletto,"Juan Maglio, Federico Scorticati, Gabriel Clausi, Ernesto Di Cicco","Benjamin Holgado Barrios, Marcos Larrosa, Mario Brugni","Piano, Bass, 4 Bandoneons, 3 Violins"
Juan Maglio,Orquesta Juan Maglio,1927-04-25,Julieta,,Tango,,Odeón,,,,José Di Clemente,José Di Clemente,,26-28 Pre Viván,José Tinelli,Alfredo Corletto,"Juan Maglio, Federico Scorticati, Gabriel Clausi, Ernesto Di Cicco","Benjamin Holgado Barrios, Marcos Larrosa, Mario Brugni","Piano, Bass, 4 Bandoneons, 3 Violins"
Juan Maglio,Orquesta Juan Maglio,1927-05-03,El Indio Blanco,,Tango,Instrumental,Odeón,,,,J. Pursall,,,26-28 Pre Viván,José Tinelli,Alfredo Corletto,"Juan Maglio, Federico Scorticati, Gabriel Clausi, Ernesto Di Cicco","Benjamin Holgado Barrios, Marcos Larrosa, Mario Brugni","Piano, Bass, 4 Bandoneons, 3 Violins"
Juan Maglio,Orquesta Juan Maglio,1927-05-14,Federación,,Tango,Instrumental,Odeón,,,,"Francisco Canaro, Luis Riccardi",Juan Caruso,,26-28 Pre Viván,José Tinelli,Alfredo Corletto,"Juan Maglio, Federico Scorticati, Gabriel Clausi, Ernesto Di Cicco","Benjamin Holgado Barrios, Marcos Larrosa, Mario Brugni","Piano, Bass, 4 Bandoneons, 3 Violins"
