Bandleader,Orchestra,Date,Title,AltTitle,Genre,Singer,Label,Master,Matrix,Disk,Composer,Author,Arranger,Grouping,Pianist,Bassist,Bandoneons,Strings,Lineup
Ángel D'Agostino,Orquesta Ángel D'Agostino,12/18/1951,El Trece,El 13,Tango,Tino García,Víctor,Micro,94443,60-0203,Alberico Spátola,Ángel Villoldo,Víctor Braña,47-63 Post Vargas,Ángel D'Agostino,Vicente Sicarretta,"Juan Miguel Rodríguez, Santiago Coppola, Atilio Carral, Jacinto Nieves, Miguel Fernández, Manuel Daponte, Ernesto Baffa","Víctor Braña, Carlos Arnaiz, Claudio González, José Votti, Armando Andrade, Victorio Casagrande (Viola)","Piano, Bass, 7 Bandoneons, 5 Violins, Viola"
Ángel D'Agostino,Orquesta Ángel D'Agostino,1/24/1952,Bailarín Compadrito,,Tango,Tino García,Víctor,Micro,94801,68-0230,Miguel Bucino,Miguel Bucino,Víctor Braña,47-63 Post Vargas,Ángel D'Agostino,Vicente Sicarretta,"Juan Miguel Rodríguez, Santiago Coppola, Atilio Carral, Jacinto Nieves, Miguel Fernández, Manuel Daponte, Ernesto Baffa","Víctor Braña, Carlos Arnaiz, Claudio González, José Votti, Armando Andrade, Victorio Casagrande (Viola)","Piano, Bass, 7 Bandoneons, 5 Violins, Viola"
Ángel D'Agostino,Orquesta Ángel D'Agostino,1/24/1952,Mi Distinguida Pebeta,,Tango,Rubén Cané,Víctor,Micro,94802,68-0230,Juan Guichandut,Horacio Sanguinetti,Víctor Braña,47-63 Post Vargas,Ángel D'Agostino,Vicente Sicarretta,"Juan Miguel Rodríguez, Santiago Coppola, Atilio Carral, Jacinto Nieves, Miguel Fernández, Manuel Daponte, Ernesto Baffa","Víctor Braña, Carlos Arnaiz, Claudio González, José Votti, Armando Andrade, Victorio Casagrande (Viola)","Piano, Bass, 7 Bandoneons, 5 Violins, Viola"
Ángel D'Agostino,Orquesta Ángel D'Agostino,7/24/1952,Argañaraz,Aquellas Farras,Tango,Tino García,Víctor,Micro,,68-0346 SO-0013,Roberto Firpo,Enrique Cadícamo,Víctor Braña,47-63 Post Vargas,Ángel D'Agostino,Vicente Sicarretta,"Juan Miguel Rodríguez, Santiago Coppola, Atilio Carral, Jacinto Nieves, Miguel Fernández, Manuel Daponte, Ernesto Baffa","Víctor Braña, Carlos Arnaiz, Claudio González, José Votti, Armando Andrade, Victorio Casagrande (Viola)","Piano, Bass, 7 Bandoneons, 5 Violins, Viola"
Ángel D'Agostino,Orquesta Ángel D'Agostino,7/24/1952,Café de Barracas,No,Tango,Tino García,Víctor,Micro,,68-0346 SO-0012,Eduardo Arolas,Enrique Cadícamo,Víctor Braña,47-63 Post Vargas,Ángel D'Agostino,Vicente Sicarretta,"Juan Miguel Rodríguez, Santiago Coppola, Atilio Carral, Jacinto Nieves, Miguel Fernández, Manuel Daponte, Ernesto Baffa","Víctor Braña, Carlos Arnaiz, Claudio González, José Votti, Armando Andrade, Victorio Casagrande (Viola)","Piano, Bass, 7 Bandoneons, 5 Violins, Viola"
Ángel D'Agostino,Orquesta Ángel D'Agostino,8/20/1952,Abransen las Pulperías,,Tango,Tino García,Víctor,Micro,,68-0376 SO-0066,"Ángel D'Agostino, Alfredo Attadía",Héctor Marcó,Víctor Braña,47-63 Post Vargas,Ángel D'Agostino,Vicente Sicarretta,"Juan Miguel Rodríguez, Santiago Coppola, Atilio Carral, Jacinto Nieves, Miguel Fernández, Manuel Daponte, Ernesto Baffa","Víctor Braña, Carlos Arnaiz, Claudio González, José Votti, Armando Andrade, Victorio Casagrande (Viola)","Piano, Bass, 7 Bandoneons, 5 Violins, Viola"
Ángel D'Agostino,Orquesta Ángel D'Agostino,8/20/1952,La Cumparsita,Si Supieras,Tango,Tino García,Víctor,Micro,,68-0376 SO-0066,Gerardo Rodríguez,"Pascual Contursi, Enrique Maroni",Víctor Braña,47-63 Post Vargas,Ángel D'Agostino,Vicente Sicarretta,"Juan Miguel Rodríguez, Santiago Coppola, Atilio Carral, Jacinto Nieves, Miguel Fernández, Manuel Daponte, Ernesto Baffa","Víctor Braña, Carlos Arnaiz, Claudio González, José Votti, Armando Andrade, Victorio Casagrande (Viola)","Piano, Bass, 7 Bandoneons, 5 Violins, Viola"
Ángel D'Agostino,Orquesta Ángel D'Agostino,10/31/1952,Pico de Oro,,Tango,Tino García,Víctor,Micro,,68-0455 SO-0212,Juan Cobián,Enrique Cadícamo,Víctor Braña,47-63 Post Vargas,Ángel D'Agostino,Vicente Sicarretta,"Juan Miguel Rodríguez, Santiago Coppola, Atilio Carral, Jacinto Nieves, Miguel Fernández, Manuel Daponte, Ernesto Baffa","Víctor Braña, Carlos Arnaiz, Claudio González, José Votti, Armando Andrade, Victorio Casagrande (Viola)","Piano, Bass, 7 Bandoneons, 5 Violins, Viola"
Ángel D'Agostino,Orquesta Ángel D'Agostino,10/31/1952,Un Copetín,,Tango,Rubén Cané,Víctor,Micro,,68-0455 SO-0213,Juan Maglio,José Fernández,Víctor Braña,47-63 Post Vargas,Ángel D'Agostino,Vicente Sicarretta,"Juan Miguel Rodríguez, Santiago Coppola, Atilio Carral, Jacinto Nieves, Miguel Fernández, Manuel Daponte, Ernesto Baffa","Víctor Braña, Carlos Arnaiz, Claudio González, José Votti, Armando Andrade, Victorio Casagrande (Viola)","Piano, Bass, 7 Bandoneons, 5 Violins, Viola"
Ángel D'Agostino,Orquesta Ángel D'Agostino,2/2/1953,Cascabelito,,Tango,Ricardo Ruiz,Víctor,Micro,,68-0592 SO-0383,José Bohr,Juan Caruso,Máximo Mori,47-63 Post Vargas,Ángel D'Agostino,Vicente Sicarretta,"Máximo Mori, Juan Miguel Rodríguez, Santiago Coppola, Atilio Carral, Jacinto Nieves, Miguel Fernández, Manuel Daponte, Ernesto Baffa","Carlos Arnaiz, Víctor Braña, Claudio González, José Votti, Armando Andrade, Victorio Casagrande (Viola)","Piano, Bass, 8 Bandoneons, 5 Violins, Viola"
Ángel D'Agostino,Orquesta Ángel D'Agostino,2/2/1953,Esquinas Porteñas,,Vals,Rubén Cané,Víctor,Micro,,68-0591 SO-0384,Sebastián Piana,Homero Manzi,Máximo Mori,47-63 Post Vargas,Ángel D'Agostino,Vicente Sicarretta,"Máximo Mori, Juan Miguel Rodríguez, Santiago Coppola, Atilio Carral, Jacinto Nieves, Miguel Fernández, Manuel Daponte, Ernesto Baffa","Carlos Arnaiz, Víctor Braña, Claudio González, José Votti, Armando Andrade, Victorio Casagrande (Viola)","Piano, Bass, 8 Bandoneons, 5 Violins, Viola"
Ángel D'Agostino,Orquesta Ángel D'Agostino,2/2/1953,No Aflojés,,Tango,Rubén Cané,Víctor,Micro,,68-0592 SO-0386,"Pedro Maffía, Sebastián Piana",Mario Battistella,Máximo Mori,47-63 Post Vargas,Ángel D'Agostino,Vicente Sicarretta,"Máximo Mori, Juan Miguel Rodríguez, Santiago Coppola, Atilio Carral, Jacinto Nieves, Miguel Fernández, Manuel Daponte, Ernesto Baffa","Carlos Arnaiz, Víctor Braña, Claudio González, José Votti, Armando Andrade, Victorio Casagrande (Viola)","Piano, Bass, 8 Bandoneons, 5 Violins, Viola"
Ángel D'Agostino,Orquesta Ángel D'Agostino,2/2/1953,Polvorín,,Tango,Rubén Cané,Víctor,Micro,,68-0592 SO-0385,José Martínez,Manuel Romero,Máximo Mori,47-63 Post Vargas,Ángel D'Agostino,Vicente Sicarretta,"Máximo Mori, Juan Miguel Rodríguez, Santiago Coppola, Atilio Carral, Jacinto Nieves, Miguel Fernández, Manuel Daponte, Ernesto Baffa","Carlos Arnaiz, Víctor Braña, Claudio González, José Votti, Armando Andrade, Victorio Casagrande (Viola)","Piano, Bass, 8 Bandoneons, 5 Violins, Viola"
Ángel D'Agostino,Orquesta Ángel D'Agostino,8/10/1953,Gil a Rayas,,Tango,Instrumental,Víctor,Micro,,68-0974 SO-0974,Juan Guyot,Rafael Herraiz,Máximo Mori,47-63 Post Vargas,Ángel D'Agostino,Vicente Sicarretta,"Máximo Mori, Juan Miguel Rodríguez, Santiago Coppola, Atilio Carral, Jacinto Nieves, Miguel Fernández, Manuel Daponte, Ernesto Baffa","Carlos Arnaiz, Víctor Braña, Claudio González, José Votti, Armando Andrade, Victorio Casagrande (Viola)","Piano, Bass, 8 Bandoneons, 5 Violins, Viola"
Ángel D'Agostino,Orquesta Ángel D'Agostino,8/10/1953,Se Llamaba Eduardo Arolas,Adiós Arolas,Tango,Rubén Cané,Víctor,Micro,,68-0974 SO-1085,Ángel D'Agostino,Enrique Cadícamo,Máximo Mori,47-63 Post Vargas,Ángel D'Agostino,Vicente Sicarretta,"Máximo Mori, Juan Miguel Rodríguez, Santiago Coppola, Atilio Carral, Jacinto Nieves, Miguel Fernández, Manuel Daponte, Ernesto Baffa","Carlos Arnaiz, Víctor Braña, Claudio González, José Votti, Armando Andrade, Victorio Casagrande (Viola)","Piano, Bass, 8 Bandoneons, 5 Violins, Viola"
Ángel D'Agostino,Orquesta Ángel D'Agostino,9/3/1953,El Cocherito,,Tango,Rubén Cané,Víctor,Micro,,68-1054 SO-1621,"Ángel D'Agostino, Alfredo Attadía",Santiago Adamini,Máximo Mori,47-63 Post Vargas,Ángel D'Agostino,Vicente Sicarretta,"Máximo Mori, Juan Miguel Rodríguez, Santiago Coppola, Atilio Carral, Jacinto Nieves, Miguel Fernández, Manuel Daponte, Ernesto Baffa","Carlos Arnaiz, Víctor Braña, Claudio González, José Votti, Armando Andrade, Victorio Casagrande (Viola)","Piano, Bass, 8 Bandoneons, 5 Violins, Viola"
Ángel D'Agostino,Orquesta Ángel D'Agostino,9/3/1953,Muchacho,,Tango,Rubén Cané,Víctor,Micro,,68-1054 SO-1622,Edgardo Donato,Celedonio Flores,Máximo Mori,47-63 Post Vargas,Ángel D'Agostino,Vicente Sicarretta,"Máximo Mori, Juan Miguel Rodríguez, Santiago Coppola, Atilio Carral, Jacinto Nieves, Miguel Fernández, Manuel Daponte, Ernesto Baffa","Carlos Arnaiz, Víctor Braña, Claudio González, José Votti, Armando Andrade, Victorio Casagrande (Viola)","Piano, Bass, 8 Bandoneons, 5 Violins, Viola"
Ángel D'Agostino,Orquesta Ángel D'Agostino,1/26/1954,La Sonámbula,,Tango,Instrumental,Víctor,Tape,,68-1475 SO-1943,Pascual Cardarópoli,,Máximo Mori,47-63 Post Vargas,Ángel D'Agostino,Vicente Sicarretta,"Máximo Mori, Juan Miguel Rodríguez, Santiago Coppola, Atilio Carral, Jacinto Nieves, Miguel Fernández, Manuel Daponte, Ernesto Baffa","Carlos Arnaiz, Víctor Braña, Claudio González, José Votti, Armando Andrade, Victorio Casagrande (Viola)","Piano, Bass, 8 Bandoneons, 5 Violins, Viola"
Ángel D'Agostino,Orquesta Ángel D'Agostino,1/26/1954,Tiento Crudo,,Milonga,Tino García y Rubén Cané con palabras De Victor Braña,Víctor,Tape,,68-1475 SO-1942,Víctor Braña,Enrique Gaudino,Máximo Mori,47-63 Post Vargas,Ángel D'Agostino,Vicente Sicarretta,"Máximo Mori, Juan Miguel Rodríguez, Santiago Coppola, Atilio Carral, Jacinto Nieves, Miguel Fernández, Manuel Daponte, Ernesto Baffa","Carlos Arnaiz, Víctor Braña, Claudio González, José Votti, Armando Andrade, Victorio Casagrande (Viola)","Piano, Bass, 8 Bandoneons, 5 Violins, Viola"
Ángel D'Agostino,Orquesta Ángel D'Agostino,2/19/1954,Carnaval De Mi Barrio,,Tango,Tino García y Rubén Cané,Víctor,Tape,,68-1516 SO-1986,Luis Rubistein,Luis Rubistein,Máximo Mori,47-63 Post Vargas,Ángel D'Agostino,Vicente Sicarretta,"Máximo Mori, Juan Miguel Rodríguez, Santiago Coppola, Atilio Carral, Jacinto Nieves, Miguel Fernández, Manuel Daponte, Ernesto Baffa","Carlos Arnaiz, Víctor Braña, Claudio González, José Votti, Armando Andrade, Victorio Casagrande (Viola)","Piano, Bass, 8 Bandoneons, 5 Violins, Viola"
Ángel D'Agostino,Orquesta Ángel D'Agostino,2/19/1954,Cómo Querés que Te Quiera,,Tango,Tino García,Víctor,Tape,,68-1516 SO-1987,Héctor Marcó,Héctor Marcó,Máximo Mori,47-63 Post Vargas,Ángel D'Agostino,Vicente Sicarretta,"Máximo Mori, Juan Miguel Rodríguez, Santiago Coppola, Atilio Carral, Jacinto Nieves, Miguel Fernández, Manuel Daponte, Ernesto Baffa","Carlos Arnaiz, Víctor Braña, Claudio González, José Votti, Armando Andrade, Victorio Casagrande (Viola)","Piano, Bass, 8 Bandoneons, 5 Violins, Viola"
Ángel D'Agostino,Orquesta Ángel D'Agostino,8/16/1955,Café Domínguez,,Tango,glosas por Julián Centeya,Víctor,Tape,,68-2214 SO-4130,Ángel D'Agostino,Enrique Cadícamo,Máximo Mori,47-63 Post Vargas,Ángel D'Agostino,Vicente Sicarretta,"Máximo Mori, Juan Miguel Rodríguez, Santiago Coppola, Atilio Carral, Jacinto Nieves, Miguel Fernández, Manuel Daponte, Ernesto Baffa","Carlos Arnaiz, Víctor Braña, Claudio González, José Votti, Armando Andrade, Victorio Casagrande (Viola)","Piano, Bass, 8 Bandoneons, 5 Violins, Viola"
Ángel D'Agostino,Orquesta Ángel D'Agostino,8/16/1955,Ella,,Vals,Tino García,Víctor,Tape,,68-2214 SO-4131,José Jiménez,José Jiménez,Máximo Mori,47-63 Post Vargas,Ángel D'Agostino,Vicente Sicarretta,"Máximo Mori, Juan Miguel Rodríguez, Santiago Coppola, Atilio Carral, Jacinto Nieves, Miguel Fernández, Manuel Daponte, Ernesto Baffa","Carlos Arnaiz, Víctor Braña, Claudio González, José Votti, Armando Andrade, Victorio Casagrande (Viola)","Piano, Bass, 8 Bandoneons, 5 Violins, Viola"
Ángel D'Agostino,Orquesta Ángel D'Agostino,4/25/1959,La Barranca,,Tango,Tino García,Víctor,Tape,,1A-1761 KAAB-1008,Charlo,Enrique Cadícamo,Máximo Mori,47-63 Post Vargas,Ángel D'Agostino,Vicente Sicarretta,"Máximo Mori, Juan Miguel Rodríguez, Santiago Coppola, Atilio Carral, Jacinto Nieves, Miguel Fernández, Manuel Daponte, Ernesto Baffa","Claudio González, José Votti, Armando Andrade, Victorio Casagrande (Viola)","Piano, Bass, 8 Bandoneons, 3 Violins, Viola"
Ángel D'Agostino,Orquesta Ángel D'Agostino,4/25/1959,La Violetera,,Tango,Roberto Alvar,Víctor,Tape,,1A-1809 KAAB-1009,Anselmo Aieta,Francisco Jiménez,Máximo Mori,47-63 Post Vargas,Ángel D'Agostino,Vicente Sicarretta,"Máximo Mori, Juan Miguel Rodríguez, Santiago Coppola, Atilio Carral, Jacinto Nieves, Miguel Fernández, Manuel Daponte, Ernesto Baffa",,"Piano, Bass, 8 Bandoneons"
Ángel D'Agostino,Orquesta Ángel D'Agostino,4/25/1959,La Barranca,,Tango,Tino García,Víctor,Tape,,1A-1761 KAAB-1008,Charlo,Enrique Cadícamo,Máximo Mori,47-63 Post Vargas,Ángel D'Agostino,Vicente Sicarretta,"Máximo Mori, Juan Miguel Rodríguez, Santiago Coppola, Atilio Carral, Jacinto Nieves, Miguel Fernández, Manuel Daponte, Ernesto Baffa",,"Piano, Bass, 8 Bandoneons"
Ángel D'Agostino,Orquesta Ángel D'Agostino,4/25/1959,La Violetera,,Tango,Roberto Alvar,Víctor,Tape,,1A-1809 KAAB-1009,Anselmo Aieta,Francisco Jiménez,Máximo Mori,47-63 Post Vargas,Ángel D'Agostino,Vicente Sicarretta,"Máximo Mori, Juan Miguel Rodríguez, Santiago Coppola, Atilio Carral, Jacinto Nieves, Miguel Fernández, Manuel Daponte, Ernesto Baffa",,"Piano, Bass, 8 Bandoneons"
Ángel D'Agostino,Orquesta Ángel D'Agostino,9/16/1959,Corazón Cobarde,,Tango,Tino García,Víctor,Tape,,1A-1809 KAAB-1240,Carlos Zárate,Elizardo Vilas,Máximo Mori,47-63 Post Vargas,Ángel D'Agostino,Vicente Sicarretta,"Máximo Mori, Juan Miguel Rodríguez, Santiago Coppola, Atilio Carral, Jacinto Nieves, Miguel Fernández, Manuel Daponte, Ernesto Baffa",,"Piano, Bass, 8 Bandoneons"
Ángel D'Agostino,Orquesta Ángel D'Agostino,9/16/1959,Ángel Vargas,El Ruiseñor,Tango,Roberto Alvar,Víctor,Tape,,1A-1809 KAAB-1239,"Ángel D'Agostino, Eduardo Pereyra, Enrique Cadícamo","Ángel D'Agostino, Eduardo Pereyra, Enrique Cadícamo",Máximo Mori,47-63 Post Vargas,Ángel D'Agostino,Vicente Sicarretta,"Máximo Mori, Juan Miguel Rodríguez, Santiago Coppola, Atilio Carral, Jacinto Nieves, Miguel Fernández, Manuel Daponte, Ernesto Baffa",,"Piano, Bass, 8 Bandoneons"
Ángel D'Agostino,Orquesta Ángel D'Agostino,1962,El Bar De Rosendo,,Tango,Tino García,Víctor,Tape,,1502 PS-61003,Ángel D'Agostino,Enrique Cadícamo,Máximo Mori,47-63 Post Vargas,Ángel D'Agostino,Vicente Sicarretta,"Máximo Mori, Juan Miguel Rodríguez, Santiago Coppola, Atilio Carral, Jacinto Nieves, Miguel Fernández, Manuel Daponte, Ernesto Baffa",,"Piano, Bass, 8 Bandoneons"
Ángel D'Agostino,Orquesta Ángel D'Agostino,1962,Gerardo Matos Rodríguez,,Tango,Tino García,Víctor,Tape,,1502 PS-61002,Pablo Hechím,Raúl Rosales,Máximo Mori,47-63 Post Vargas,Ángel D'Agostino,Vicente Sicarretta,"Máximo Mori, Juan Miguel Rodríguez, Santiago Coppola, Atilio Carral, Jacinto Nieves, Miguel Fernández, Manuel Daponte, Ernesto Baffa",,"Piano, Bass, 8 Bandoneons"
Ángel D'Agostino,Orquesta Ángel D'Agostino,5/6/1962,Mi Viejo Buenos Aires,,Tango,Tino García,Víctor,Tape,,AVS-4422 MAAB-3816,Carlos Minotti,Agustín Minotti,Máximo Mori,47-63 Post Vargas,Ángel D'Agostino,Vicente Sicarretta,"Máximo Mori, Juan Miguel Rodríguez, Santiago Coppola, Atilio Carral, Jacinto Nieves, Miguel Fernández, Manuel Daponte, Ernesto Baffa",,"Piano, Bass, 8 Bandoneons"
Ángel D'Agostino,Orquesta Ángel D'Agostino,1962,Yo Soy el Tango Señores,,Tango,Roberto Alvar,Víctor,Tape,,1502 PS-61002,Roberto Prechi,Raúl Gramajo,Máximo Mori,47-63 Post Vargas,Ángel D'Agostino,Vicente Sicarretta,"Máximo Mori, Juan Miguel Rodríguez, Santiago Coppola, Atilio Carral, Jacinto Nieves, Miguel Fernández, Manuel Daponte, Ernesto Baffa",,"Piano, Bass, 8 Bandoneons"
Ángel D'Agostino,Orquesta Ángel D'Agostino,5/6/1962,Gil a Rayas,,Tango,Instrumental,Víctor,Tape,,AVL-3493 MAAB-3817,Juan Guyot,Rafael Herraiz,Máximo Mori,47-63 Post Vargas,Ángel D'Agostino,Vicente Sicarretta,"Máximo Mori, Juan Miguel Rodríguez, Santiago Coppola, Atilio Carral, Jacinto Nieves, Miguel Fernández, Manuel Daponte, Ernesto Baffa",,"Piano, Bass, 8 Bandoneons"
Ángel D'Agostino,Orquesta Ángel D'Agostino,5/6/1962,Mi Viejo Buenos Aires,,Tango,Tino García,Víctor,Tape,,AVS-4422 MAAB-3816,Carlos Minotti,Agustín Minotti,Máximo Mori,47-63 Post Vargas,Ángel D'Agostino,Vicente Sicarretta,"Máximo Mori, Juan Miguel Rodríguez, Santiago Coppola, Atilio Carral, Jacinto Nieves, Miguel Fernández, Manuel Daponte, Ernesto Baffa",,"Piano, Bass, 8 Bandoneons"
Ángel D'Agostino,Orquesta Ángel D'Agostino,5/20/1963,Mi Chiquita,,Tango,Raúl Lavié,Víctor,Tape,,AVL-3486 MAAB-3838,Ángel D'Agostino,Enrique Cadícamo,Máximo Mori,47-63 Post Vargas,Ángel D'Agostino,Vicente Sicarretta,"Máximo Mori, Juan Miguel Rodríguez, Santiago Coppola, Atilio Carral, Jacinto Nieves, Miguel Fernández, Manuel Daponte, Ernesto Baffa",,"Piano, Bass, 8 Bandoneons"
Ángel D'Agostino,Orquesta Ángel D'Agostino,5/20/1963,Yo Te Canto Buenos Aires,,Tango,Raúl Lavié,Víctor,Tape,,AVL-3486 MAAB-3839,Héctor Varela,Carlos Waiss,Máximo Mori,47-63 Post Vargas,Ángel D'Agostino,Vicente Sicarretta,"Máximo Mori, Juan Miguel Rodríguez, Santiago Coppola, Atilio Carral, Jacinto Nieves, Miguel Fernández, Manuel Daponte, Ernesto Baffa",,"Piano, Bass, 8 Bandoneons"
