Bandleader,Orchestra,Date,Title,AltTitle,Genre,Singer,Label,Master,Composer,Author,Arranger,Grouping,Pianist,Bassist,Bandoneons,Strings,Lineup
Armando Pontier,Orquesta Armando Pontier,7/3/1958,Confesión,,Tango,Julio Sosa,Columbia,,Enrique Discépolo,"Enrique Discépolo, Luis Amadori",,57-61 Columbia,Ángel Cichetti,Fernando Cabarcos,"Armando Pontier, Nicolás Paracino, Antonio Roscini, Ángel Digiovanni","Alberto del Bagno, José Sarmiento, Ernesto Gianni, Pedro Desret","Piano, Bass, 4 Bandoneons, 4 Violins"
Armando Pontier,Orquesta Armando Pontier,7/4/1958,Confesión,,Tango,Julio Sosa,Columbia,,Enrique Discépolo,"Enrique Discépolo, Luis Amadori",,57-61 Columbia,Ángel Cichetti,Fernando Cabarcos,"Armando Pontier, Nicolás Paracino, Antonio Roscini, Ángel Digiovanni","Alberto del Bagno, José Sarmiento, Ernesto Gianni, Pedro Desret","Piano, Bass, 4 Bandoneons, 4 Violins"
Armando Pontier,Orquesta Armando Pontier,7/4/1958,El Choclo,Kiss of Fire,Tango,Instrumental,Columbia,,Ángel Villoldo,"Juan Catán, Enrique Discépolo",,57-61 Columbia,Ángel Cichetti,Fernando Cabarcos,"Armando Pontier, Nicolás Paracino, Antonio Roscini, Ángel Digiovanni","Alberto del Bagno, José Sarmiento, Ernesto Gianni, Pedro Desret","Piano, Bass, 4 Bandoneons, 4 Violins"
Armando Pontier,Orquesta Armando Pontier,7/15/1958,El Pañuelito,,Tango,Oscar Ferrari,Columbia,,Juan Filiberto,Gabino Peñaloza,,57-61 Columbia,Ángel Cichetti,Fernando Cabarcos,"Armando Pontier, Nicolás Paracino, Antonio Roscini, Ángel Digiovanni","Alberto del Bagno, José Sarmiento, Ernesto Gianni, Pedro Desret","Piano, Bass, 4 Bandoneons, 4 Violins"
Armando Pontier,Orquesta Armando Pontier,7/15/1958,Taquito Militar,,Milonga,Instrumental,Columbia,,Mariano Mores,,,57-61 Columbia,Ángel Cichetti,Fernando Cabarcos,"Armando Pontier, Nicolás Paracino, Antonio Roscini, Ángel Digiovanni","Alberto del Bagno, José Sarmiento, Ernesto Gianni, Pedro Desret","Piano, Bass, 4 Bandoneons, 4 Violins"
Armando Pontier,Orquesta Armando Pontier,8/12/1958,El Amanecer,,Tango,Instrumental,Columbia,,Roberto Firpo,,,57-61 Columbia,Ángel Cichetti,Fernando Cabarcos,"Armando Pontier, Nicolás Paracino, Antonio Roscini, Ángel Digiovanni","Alberto del Bagno, José Sarmiento, Ernesto Gianni, Pedro Desret","Piano, Bass, 4 Bandoneons, 4 Violins"
Armando Pontier,Orquesta Armando Pontier,8/12/1958,La Casita De Mis Viejos,La Casita De Mis Padres,Tango,Julio Sosa,Columbia,,Juan Cobián,Enrique Cadícamo,,57-61 Columbia,Ángel Cichetti,Fernando Cabarcos,"Armando Pontier, Nicolás Paracino, Antonio Roscini, Ángel Digiovanni","Alberto del Bagno, José Sarmiento, Ernesto Gianni, Pedro Desret","Piano, Bass, 4 Bandoneons, 4 Violins"
Armando Pontier,Orquesta Armando Pontier,9/16/1958,Adoración,,Vals,Oscar Ferrari,Columbia,,Ramón Argüello,Pedro Pidoto,,57-61 Columbia,Ángel Cichetti,Fernando Cabarcos,"Armando Pontier, Nicolás Paracino, Antonio Roscini, Ángel Digiovanni","Alberto del Bagno, José Sarmiento, Ernesto Gianni, Pedro Desret","Piano, Bass, 4 Bandoneons, 4 Violins"
Armando Pontier,Orquesta Armando Pontier,9/16/1958,Enfunda la Mangolina,,Tango,Julio Sosa,Columbia,,Francisco Pracáníco,Horacio Mansilla,,57-61 Columbia,Ángel Cichetti,Fernando Cabarcos,"Armando Pontier, Nicolás Paracino, Antonio Roscini, Ángel Digiovanni","Alberto del Bagno, José Sarmiento, Ernesto Gianni, Pedro Desret","Piano, Bass, 4 Bandoneons, 4 Violins"
Armando Pontier,Orquesta Armando Pontier,9/16/1958,Enfundá la Mandolina,,Tango,Julio Sosa,Columbia,,Francisco Pracáníco,Horacio Mansilla,,57-61 Columbia,Ángel Cichetti,Fernando Cabarcos,"Armando Pontier, Nicolás Paracino, Antonio Roscini, Ángel Digiovanni","Alberto del Bagno, José Sarmiento, Ernesto Gianni, Pedro Desret","Piano, Bass, 4 Bandoneons, 4 Violins"
